"","NumFeatures","selected_factors","frequency"
"1","featNum1","income_spend_on_food_percentage",27
"2","featNum1","income_stability",33
"3","featNum10","access_info_exchange_consumers",2
"4","featNum10","access_info_exchange_extension",1
"5","featNum10","agroecol_perspective_6",3
"6","featNum10","agroecol_perspective_7",46
"7","featNum10","distance_main_road",57
"8","featNum10","fair_price_crops",4
"9","featNum10","hlabour",3
"10","featNum10","household_shock_recover_activities.7",3
"11","featNum10","human_wellbeing_7",4
"12","featNum10","income_amount_onfarm",17
"13","featNum10","income_spend_on_food_percentage",59
"14","featNum10","income_stability",60
"15","featNum10","income_sufficiency",35
"16","featNum10","influence_nr_frequency",53
"17","featNum10","land_tenure_own_area",1
"18","featNum10","numHA_hlabour_seasonal_total",2
"19","featNum10","numHA_nhlabour_permanent_total",21
"20","featNum10","num_info_exchange_consumers",1
"21","featNum10","num_info_exchange_farmers",7
"22","featNum10","num_pest_management_ecol_practices",50
"23","featNum10","participation_nr_frequency",13
"24","featNum10","perception_associations_effectiveness",40
"25","featNum10","sales_channel_crops.cooperative",5
"26","featNum10","sales_channel_crops.retailers",9
"27","featNum10","seeds_certified_local",1
"28","featNum10","sfs_monoculture_perennial_area",17
"29","featNum10","support_provider.cooperatives",24
"30","featNum10","support_provider.ind_different_community",5
"31","featNum10","support_provider.shops",1
"32","featNum10","training_participation",1
"33","featNum10","use_percentage_crops_sales",1
"34","featNum10","years_farming_land",53
"35","featNum10","years_in_community",1
"36","featNum11","access_info_exchange_consumers",3
"37","featNum11","access_info_exchange_extension",1
"38","featNum11","access_info_exchange_farmers",1
"39","featNum11","age",1
"40","featNum11","agroecol_perspective_6",4
"41","featNum11","agroecol_perspective_7",49
"42","featNum11","distance_main_road",60
"43","featNum11","fair_price_crops",7
"44","featNum11","hlabour",2
"45","featNum11","household_shock_recover_activities.7",3
"46","featNum11","human_wellbeing_7",5
"47","featNum11","income_amount_onfarm",21
"48","featNum11","income_spend_on_food_percentage",59
"49","featNum11","income_stability",60
"50","featNum11","income_sufficiency",38
"51","featNum11","influence_nr_frequency",56
"52","featNum11","land_tenure_own_area",3
"53","featNum11","numHA_hlabour_seasonal_total",2
"54","featNum11","numHA_nhlabour_permanent_total",26
"55","featNum11","num_info_exchange_consumers",3
"56","featNum11","num_info_exchange_farmers",13
"57","featNum11","num_pest_management_ecol_practices",50
"58","featNum11","participation_nr_frequency",15
"59","featNum11","perception_associations_effectiveness",42
"60","featNum11","sales_channel_crops.cooperative",5
"61","featNum11","sales_channel_crops.middle_man.aggregator",1
"62","featNum11","sales_channel_crops.retailers",12
"63","featNum11","seeds_certified_local",1
"64","featNum11","sfs_monoculture_perennial_area",21
"65","featNum11","soil_fertility_management_chemical",1
"66","featNum11","support_provider.cooperatives",29
"67","featNum11","support_provider.ind_different_community",5
"68","featNum11","support_provider.shops",1
"69","featNum11","training_participation",1
"70","featNum11","use_percentage_crops_sales",2
"71","featNum11","years_farming_land",55
"72","featNum11","years_in_community",2
"73","featNum12","access_info_exchange_consumers",3
"74","featNum12","access_info_exchange_extension",1
"75","featNum12","access_info_exchange_farmers",2
"76","featNum12","age",1
"77","featNum12","agroecol_perspective_6",5
"78","featNum12","agroecol_perspective_7",51
"79","featNum12","assets_count",1
"80","featNum12","cropland_area",1
"81","featNum12","distance_closest_farmland",2
"82","featNum12","distance_main_road",60
"83","featNum12","fair_price_crops",7
"84","featNum12","hlabour",3
"85","featNum12","household_shock_recover_activities.7",6
"86","featNum12","human_wellbeing_7",9
"87","featNum12","income_amount_onfarm",30
"88","featNum12","income_spend_on_food_percentage",59
"89","featNum12","income_stability",60
"90","featNum12","income_sufficiency",41
"91","featNum12","influence_nr_frequency",57
"92","featNum12","land_tenure_own_area",3
"93","featNum12","numHA_hlabour_seasonal_total",4
"94","featNum12","numHA_nhlabour_permanent_total",30
"95","featNum12","num_crops_grown",1
"96","featNum12","num_info_exchange_consumers",4
"97","featNum12","num_info_exchange_farmers",12
"98","featNum12","num_pest_management_ecol_practices",51
"99","featNum12","participation_nr_frequency",22
"100","featNum12","perception_associations_effectiveness",44
"101","featNum12","sales_channel_crops.cooperative",7
"102","featNum12","sales_channel_crops.retailers",9
"103","featNum12","seeds_certified_local",3
"104","featNum12","sfs_monoculture_perennial_area",27
"105","featNum12","soil_fertility_management_chemical",1
"106","featNum12","support_provider.cooperatives",32
"107","featNum12","support_provider.ind_different_community",6
"108","featNum12","support_provider.shops",1
"109","featNum12","training_participation",2
"110","featNum12","use_percentage_crops_sales",2
"111","featNum12","years_farming_land",57
"112","featNum12","years_in_community",2
"113","featNum12","yield_gap_median",1
"114","featNum13","access_info_exchange_consumers",4
"115","featNum13","access_info_exchange_extension",2
"116","featNum13","access_info_exchange_farmers",3
"117","featNum13","age",1
"118","featNum13","agroecol_perspective_6",5
"119","featNum13","agroecol_perspective_7",52
"120","featNum13","assets_count",1
"121","featNum13","cropland_area",2
"122","featNum13","distance_closest_farmland",4
"123","featNum13","distance_main_road",60
"124","featNum13","fair_price_crops",10
"125","featNum13","farmer_agency_1",1
"126","featNum13","hlabour",5
"127","featNum13","household_shock_recover_activities.7",9
"128","featNum13","human_wellbeing_7",9
"129","featNum13","income_amount_onfarm",34
"130","featNum13","income_spend_on_food_percentage",60
"131","featNum13","income_stability",60
"132","featNum13","income_sufficiency",42
"133","featNum13","influence_nr_frequency",57
"134","featNum13","land_tenure_own_area",4
"135","featNum13","numHA_hlabour_seasonal_total",5
"136","featNum13","numHA_nhlabour_permanent_total",34
"137","featNum13","num_info_exchange_consumers",8
"138","featNum13","num_info_exchange_farmers",13
"139","featNum13","num_pest_management_ecol_practices",51
"140","featNum13","participation_nr_frequency",26
"141","featNum13","perception_associations_effectiveness",45
"142","featNum13","sales_channel_crops.cooperative",11
"143","featNum13","sales_channel_crops.direct_to_consumer",1
"144","featNum13","sales_channel_crops.middle_man.aggregator",1
"145","featNum13","sales_channel_crops.retailers",15
"146","featNum13","seeds_certified_local",3
"147","featNum13","sfs_monoculture_perennial_area",32
"148","featNum13","soil_fertility_management_chemical",1
"149","featNum13","support_provider.bank",1
"150","featNum13","support_provider.cooperatives",32
"151","featNum13","support_provider.ind_different_community",8
"152","featNum13","support_provider.shops",1
"153","featNum13","training_participation",2
"154","featNum13","use_percentage_crops_sales",2
"155","featNum13","years_farming_land",58
"156","featNum13","years_in_community",4
"157","featNum13","yield_gap_median",1
"158","featNum14","access_info_exchange_consumers",4
"159","featNum14","access_info_exchange_extension",2
"160","featNum14","access_info_exchange_farmers",3
"161","featNum14","age",1
"162","featNum14","agroecol_perspective_6",6
"163","featNum14","agroecol_perspective_7",55
"164","featNum14","assets_count",2
"165","featNum14","cropland_area",3
"166","featNum14","distance_closest_farmland",5
"167","featNum14","distance_main_road",60
"168","featNum14","fair_price_crops",14
"169","featNum14","farmer_agency_1",2
"170","featNum14","hlabour",7
"171","featNum14","household_shock_recover_activities.7",7
"172","featNum14","human_wellbeing_7",13
"173","featNum14","income_amount_onfarm",39
"174","featNum14","income_spend_on_food_percentage",60
"175","featNum14","income_stability",60
"176","featNum14","income_sufficiency",47
"177","featNum14","influence_nr_frequency",58
"178","featNum14","land_tenure_own_area",5
"179","featNum14","numHA_hlabour_seasonal_total",6
"180","featNum14","numHA_nhlabour_permanent_total",37
"181","featNum14","num_crops_grown",1
"182","featNum14","num_info_exchange_consumers",10
"183","featNum14","num_info_exchange_extension",1
"184","featNum14","num_info_exchange_farmers",16
"185","featNum14","num_pest_management_ecol_practices",53
"186","featNum14","participation_nr_frequency",30
"187","featNum14","perception_associations_effectiveness",45
"188","featNum14","sales_channel_crops.cooperative",14
"189","featNum14","sales_channel_crops.middle_man.aggregator",1
"190","featNum14","sales_channel_crops.retailers",17
"191","featNum14","seeds_certified_local",3
"192","featNum14","sfs_monoculture_perennial_area",35
"193","featNum14","support_provider.bank",3
"194","featNum14","support_provider.cooperatives",33
"195","featNum14","support_provider.ind_different_community",11
"196","featNum14","support_provider.shops",1
"197","featNum14","training_participation",2
"198","featNum14","use_percentage_crops_sales",4
"199","featNum14","years_farming_land",58
"200","featNum14","years_in_community",5
"201","featNum14","yield_gap_median",1
"202","featNum15","access_info_exchange_consumers",4
"203","featNum15","access_info_exchange_extension",4
"204","featNum15","access_info_exchange_farmers",4
"205","featNum15","age",1
"206","featNum15","agroecol_perspective_6",8
"207","featNum15","agroecol_perspective_7",55
"208","featNum15","assets_count",2
"209","featNum15","cropland_area",3
"210","featNum15","distance_closest_farmland",4
"211","featNum15","distance_main_road",60
"212","featNum15","education_level_household_finished",1
"213","featNum15","fair_price_crops",19
"214","featNum15","farmer_agency_1",3
"215","featNum15","hlabour",8
"216","featNum15","household_shock_recover_activities.7",13
"217","featNum15","human_wellbeing_7",13
"218","featNum15","income_amount_onfarm",43
"219","featNum15","income_spend_on_food_percentage",60
"220","featNum15","income_stability",60
"221","featNum15","income_sufficiency",50
"222","featNum15","influence_nr_frequency",58
"223","featNum15","land_tenure_own_area",5
"224","featNum15","numHA_hlabour_seasonal_total",7
"225","featNum15","numHA_nhlabour_permanent_total",37
"226","featNum15","num_crops_grown",1
"227","featNum15","num_info_exchange_consumers",11
"228","featNum15","num_info_exchange_extension",5
"229","featNum15","num_info_exchange_farmers",23
"230","featNum15","num_pest_management_ecol_practices",54
"231","featNum15","participation_nr_frequency",29
"232","featNum15","perception_associations_effectiveness",47
"233","featNum15","sales_channel_crops.cooperative",14
"234","featNum15","sales_channel_crops.direct_to_consumer",6
"235","featNum15","sales_channel_crops.middle_man.aggregator",2
"236","featNum15","sales_channel_crops.retailers",18
"237","featNum15","seeds_certified_local",4
"238","featNum15","sfs_monoculture_perennial_area",40
"239","featNum15","soil_fertility_management_chemical",1
"240","featNum15","support_provider.bank",3
"241","featNum15","support_provider.cooperatives",34
"242","featNum15","support_provider.ind_different_community",12
"243","featNum15","support_provider.shops",1
"244","featNum15","training_participation",2
"245","featNum15","use_percentage_crops_sales",5
"246","featNum15","years_farming_land",59
"247","featNum15","years_in_community",6
"248","featNum15","yield_gap_median",1
"249","featNum16","access_info_exchange_consumers",6
"250","featNum16","access_info_exchange_extension",4
"251","featNum16","access_info_exchange_farmers",7
"252","featNum16","age",1
"253","featNum16","agroecol_perspective_6",8
"254","featNum16","agroecol_perspective_7",56
"255","featNum16","assets_count",1
