"","access_free_school_meals_perweek","access_info_exchange_consumers","access_info_exchange_extension","access_info_exchange_farmers","access_info_exchange_government","access_info_exchange_ngo","access_info_exchange_researchers","access_info_exchange_traders","access_irrigation_method","access_machinery","access_mobile_phone","accessibility_drinking_water","accessibility_electrical_energy","accessibility_internet","accessibility_phone_reception","agroecol_perspective_1","agroecol_perspective_10","agroecol_perspective_11","agroecol_perspective_12","agroecol_perspective_13","agroecol_perspective_2","agroecol_perspective_3","agroecol_perspective_4","agroecol_perspective_5","agroecol_perspective_6","agroecol_perspective_7","agroecol_perspective_8","agroecol_perspective_9","agroecology_knowledge","credit_access","credit_access_constraint","crops_sale","dfs_adoption_binary","dfs_agroforestry_adoption","dfs_cover_crops_adoption","dfs_crop_rotation_adoption","dfs_fallow_adoption","dfs_hedgerows_adoption","dfs_homegarden_adoption","dfs_intercropping_adoption","dfs_strip_vegetation_adoption","diversity_trees","drought_experience","education_level_female_finished","education_level_finished","education_level_household_finished","education_level_male_finished","energy_source","fair_price_crops","fair_price_fish","fair_price_honey","fair_price_livestock","fair_price_wood","farm_products.Fish","farm_products.Honey","farm_products.Livestock","farm_products_sale","farmer_agency_1","farmer_agency_3","farmer_agency_5","farmer_agency_7","financial_deficit","fish_sale","flood_experience","full_time_farmer","gender","high_cost_roof_material","high_cost_walls_material","hlabour","honey_sale","household_held_debt","household_shock_recover_activities.1","household_shock_recover_activities.10","household_shock_recover_activities.11","household_shock_recover_activities.12","household_shock_recover_activities.2","household_shock_recover_activities.3","household_shock_recover_activities.5","household_shock_recover_activities.6","household_shock_recover_activities.7","household_shock_recover_activities.8","household_shock_recover_activities.9","household_shock_recover_capacity","human_wellbeing_11","human_wellbeing_2","human_wellbeing_3","human_wellbeing_5","human_wellbeing_7","human_wellbeing_8","income_access_nonfarm","income_sources.casual_labour","income_sources.crop","income_sources.fish","income_sources.leasing","income_sources.livestock","income_sources.other_business","income_sources.subsidy","income_sources.transfers","income_spend_on_food_percentage","income_stability","income_sufficiency","influence_nr_frequency","insurance_agric_losses_access","insurance_agric_losses_level","irrigation","land_tenure_hold_status","land_tenure_lease_status","land_tenure_own_status","land_tenure_security","livestock_exotic_local","livestock_sale","main_crops_annual","main_crops_perennial","mean_transport","membership","nearest_farmer_adopted","nr_management_opinion","occupation_primary_farmer","occupation_secondary","participation_nr_frequency","perceived_shock_climate","perceived_shock_indebtedness","perceived_shock_market","perceived_shock_pest","perceived_shock_political_change","perceived_shock_soil_erosion","perception_associations_effectiveness","pest_management_chemical","pest_management_ecol_practices","pest_management_ecol_practices.biological.control","pest_management_ecol_practices.cover_crops","pest_management_ecol_practices.cultural_control","pest_management_ecol_practices.resistant_varieties","pest_management_ecol_practices.spatial_diversity","pest_management_organic","project_participation","rainfall_amount_change_perception","rainfall_timing_change_perception.startearlier","rainfall_timing_change_perception.startlater","rainfall_timing_change_perception.stopearlier","rainfall_timing_change_perception.stoplater","rainfall_timing_change_perception.unpredictable","sales_channel_crops.cooperative","sales_channel_crops.direct_to_consumer","sales_channel_crops.middle_man.aggregator","sales_channel_crops.retailers","seeds_certified_local","sfs_burning_residues_adoption","sfs_land_clearing_adoption","sfs_monoculture_annual_adoption","sfs_monoculture_perennial_adoption","soil_erosion_perception","soil_fertility_management_chemical","soil_fertility_management_ecol_practices","soil_fertility_management_ecol_practices.10","soil_fertility_management_ecol_practices.3","soil_fertility_management_ecol_practices.5","soil_fertility_management_ecol_practices.6","soil_fertility_management_ecol_practices.7","soil_fertility_management_ecol_practices.8","soil_fertility_management_organic","soil_fertility_perception","soil_slope_perception","subsidies_agricultural_inputs","support_provider.bank","support_provider.community_leaders","support_provider.cooperatives","support_provider.farmer_organization","support_provider.ind_different_community","support_provider.ind_own_community","support_provider.local_government","support_provider.local_organization","support_provider.moneylenders","support_provider.national_government","support_provider.ngo","support_provider.shops","temperature_change_perception","training_participation","trees_sale","use_percentage_crops_sales","use_percentage_fish_sales","use_percentage_honey_sales","use_percentage_livestock_sales","use_percentage_trees_sales","vegetation_cover_forest","vegetation_cover_grassland","vegetation_cover_pond","vegetation_cover_wetland","farm_elevation","soil_depth","soil_MO_percentage_mean","soil_pH_mean","num_crops_grown","labour_productivity","sfs_monoculture_annual_area","sfs_monoculture_perennial_area","sfs_burning_residues_area","sfs_land_clearing_area","num_pest_management_ecol_practices","num_soil_fertility_ecol_practices","num_farm_products","yield_gap_median","nearest_distance_dfs_km","livestock_count_tlu","assets_count","income_amount_nonfarm","num_income_sources","income_amount_onfarm","income_amount_total","num_children","num_people","num_adults_old","num_adults_total","num_adults_wa","age","num_occupation_secondary_list","numHA_hlabour_permanent_total","numHA_nhlabour_permanent_total","numHA_hlabour_seasonal_total","numHA_nhlabour_seasonal_total","total_main_crops_cropland_area","sfp_total_area","cropland_area","farm_size","fishland_area","livestockland_area","total_production_area","months_count_water_accessibility_difficulty_drought_year","months_count_water_accessibility_difficulty_flood_year","months_count_water_accessibility_difficulty_normal_year","years_farming_land","dfs_agroforestry_area","dfs_cover_crops_area","dfs_crop_rotation_area","dfs_total_area","dfs_fallow_area","dfs_hedgerows_area","dfs_homegarden_area","dfs_intercropping_area","dfs_strip_vegetation_area","income_amount_subsidy","num_info_exchange_extension","num_info_exchange_government","num_info_exchange_ngo","num_info_exchange_researchers","num_info_exchange_sources","land_tenure_hold_area","land_tenure_lease_area","land_tenure_own_area","land_tenure_hold_proportion","land_tenure_lease_proportion","land_tenure_own_proportion","num_sales_channel_crops","num_sales_channel_fish","num_info_exchange_consumers","num_info_exchange_traders","num_sales_channel_honey","num_sales_channel_livestock","distance_crop_market","distance_closest_farmland","distance_water_source","distance_livestock_market","distance_main_road","irrigated_land_percentage","num_info_exchange_farmers","num_membership","years_in_community","crop_type.cacao","crop_type.camucamu","crop_type.frutales","district.dist_1","district.dist_2","district.dist_3","district.dist_4","ethnicity.Mestizo","marital_status.1","marital_status.2","marital_status.3","marital_status.4","marital_status.5","marital_status.unknown","province.prov2","read_write.0","read_write.1","read_write.2","read_write.3","read_write.unknown","year_assessment.2023"
"20231031_AnA","0","0","1","0","0","0","0","1","0","0","1","1","1","0","1","5","4","4","4","4","5","4","3","4","3","4","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","2","2","2","0","1","2","0","0","0","0","0","0","0","1","5","0","4","4","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0",NA,"0","0","0","0","3","3","3","4","4","4","4","0","0","1","0","0","0","0","0","0","1","3","4","5","0","0","0","0","0","1","5","0","0","0","1","1","0","0","3","1","0","3","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","-1","1","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0",231.159,4,1.6,5.06666666666667,3,1344,0,7,0,0,1,0,1,57.7922077922078,0.810254671532477,0,3,0,1,6684.49197860963,6684.49197860963,0,1,0,1,1,63,0,0,0.142857142857143,0.857142857142857,0,7,0,7,7,0,0,7,5,1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,7,0,0,100,1,0,0,4,0,0,150,100,0,250,5,0,0,0,17,"0","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1"
"20231031_DaD",NA,"1","1","1","0","0","0","1","0","1","0","1","1","0","1","5","5","4","4","4","5","5","5","3","5","4","3","5","0","1","0","1","1","0","0","1","0","0","0","0","0","2","1","2","1","2","2","1","2","0","0","6","0","0","0","1","1","4","4","4","4","1","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0",NA,"0","1","0","0","5","4","3","4","4","5","4","0","0","1","0","0","0","0","0","0","2","3","3","3","0","0","0","0","0","1","5","5","0","0","1","1","1","0","4","1","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","-1","0","1","0","0","0","0","0","0","1","2","0","0","1","1","0","1","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","75","0","0","0","0","0","0","0","1",222.712,4,2.26666666666667,5.16666666666667,5,2086,0.5,4.5,0,0,0,0,2,76.1010101010101,1.63549404010615,0,11,0,1,3208.55614973262,3208.55614973262,2,4,0,2,2,50,0,0,0.333333333333333,0.833333333333333,0.333333333333333,7,0.5,5.5,6,0,0.5,6,5,1,3,5,0,0,0.5,0.5,0,0,0,0,0,0,2,0,0,0,4,0,0,6,0,0,100,1,0,4,1,0,0,200,100,0,200,3,0,12,1,20,"0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1"
"20231031_PaV",NA,"1","1","0","1","0","1","1","0","0","1","1","1","0","1","5","5","5","4","4","5","4","5","5","5","5","5","5","1","0","0","1","0","0","0","0","0","0","0","0","0","3","1","2","3","3","2","1","3","0","0","0","0","0","0","0","1","4","5","4","5","0","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0",NA,"0","1","0","0","3","5","4","5","5","5","4","1","0","1","0","0","0","1","0","0","4","3","3","4","0","0","0","0","0","1","5","0","0","1","1","0","1","0","3","1","1","3","1","0","0","0","0","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","1","0","2","0","0","1","1","0","0","1","0","0","0","1","1","1","0","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","50","0","0","0","0","0","0","1","0",170.494,4,2.3,5.23333333333333,2,829.5,1,7,0,0,3,3,1,44.2505096521664,1.40818748448267,0,2,668.449197860962,2,1069.51871657754,1737.9679144385,7,11,1,4,3,75,1,0,0.125,0.125,0.375,8,0,8,8,0,0,8,5,2,4,29,0,0,0,0,0,0,0,0,0,0,5,1,0,1,5,0,0,8,0,0,100,3,0,20,4,0,0,300,20,0,600,2,0,0,4,26,"0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1"
"20231031_SaR",NA,"0","1","0","0","0","0","1","0","0","0","1","1","0","1","5","4","4","4","4","4","4","4","5","4","4","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","3","0","0","0","0","0","0","0","1","4","4","4","5","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0",NA,"0","0","0","0","3","4","4","5","4","4","4","0","0","1","0","0","0","0","0","0","1","3","5","3","0","0","0","0","0","1","5","0","0","0","1","1","1","0","3","1","0","3","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","0","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","100","0","0","0","0","0","0","0","0",230.868,5,1.76666666666667,4.76666666666667,2,1437.33333333333,0,6,0,0,1,0,1,30.3030303030303,0.661841903652965,0,1,0,1,9411.76470588235,9411.76470588235,4,6,0,2,2,44,0,0,0.111111111111111,0.666666666666667,0.333333333333333,6,0,6,9,0,0,6,7,1,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,9,0,0,100,1,0,0,2,0,0,150,50,0,250,3,0,0,1,15,"0","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1"
"20231101_AlV","0","0","0","1","1","0","1","1","0","0","1","0","1","0","1","5","4","4","4","4","5","4","5","4","4","4","4","5","0","1","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","2","3","0","0","4","0","0","0","1","1","2","5","5","4","0","0","0","1","1","1","0","1","0","1","0","0","0","0","1","0",NA,"0","1","0","1","2","4","4","4","3","5","3","1","0","1","0","0","1","0","0","0","4","3","1","3","0","0","0","0","0","1","5","5","1","1","1","0","1","1","2","1","0","4","1","0","0","1","0","1","1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","4","0","1","1","0","1","0","0","0","0","0","0","0","0","1","2","3","0","1","1","0","0","1","1","0","0","0","0","0","1","1","0","0","100","0","0","75","0","0","0","0","0",262.905,2,2,4,5,325.5,6.25,0,0,3.25,1,0,2,46.9496021220159,1.33821054743267,0,1,320.855614973262,3,2272.72727272727,2593.58288770053,0,2,2,2,0,71,0,0,0.0625,0.15625,0,6.25,0,6.25,32,0,0.1,6.35,5,2,3,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,32,0,0,100,2,0,0,1,0,2,600,0,2,300,400,0,24,4,20,"1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1"
"20231101_AnQ","0","1","0","0","0","0","1","1","0","0","0","1","1","0","1","5","4","4","4","3","5","4","5","4","4","4","4","4","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","2","2","0","1","2","0","0","6","0","0","0","1","1","3","3","3","3","0","0","1","1","0","1","0","1","0","0","0","0","0","1","0","1",NA,"0","0","0","0","3","5","4","5","5","5","4","1","0","1","0","0","0","1","0","0","1","3","3","5","0","0","0","0","0","1","5","5","0","0","1","0","1","0","4","1","0","5","1","0","1","1","0","1","3","0","1","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","0","0","0","0","1","1","0","75","0","0","0","0","0","0","0","0",162.757,3,6.13333333333333,4.63333333333333,1,1170,0,1.4,0,0,1,0,2,68.0766161213089,0.925628796940021,0,1,133.689839572193,2,1069.51871657754,1203.20855614973,0,2,2,2,0,58,0,0,0.714285714285714,2.14285714285714,0,1.4,0,1.4,1.4,0,1.025,2.425,4,2,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1.4,0,0,100,2,0,30,20,0,0,300,5,0,600,2,0,0,3,35,"0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1"
"20231101_EnM",NA,"1","0","0","0","0","1","1","0","0","1","1","1","0","1","5","5","4","4","3","5","5","5","4","4","4","4","5","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","2","2","1","1","3","0","0","0","0","0","0","0","1","3","4","3","4","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0",NA,"0","0","0","0","3","5","4","5","5","5","4","0","0","1","0","0","0","0","0","0","4","2","3","5","0","0","0","0","0","1","5","0","0","1","1","1","1","0","3","1","0","5","1","0","0","1","0","1","3","0","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","3","0","0","1","1","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","75","0","0","0","0","0","0","1","0",165.232,3,7.33333333333333,4.33333333333333,2,2016,0.5,1,0,0,1,1,1,80.7284797652742,1.21632099329614,0,3,0,1,802.139037433155,802.139037433155,2,4,0,2,2,41,0,0,0.666666666666667,1,0,1.5,0,1.5,3,0,0,1.5,4,2,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,0,100,1,0,3,3,0,0,450,3,0,600,1,0,0,2,35,"0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1"
"20231101_FeH",NA,"0","0","0","0","0","1","1","0","1","0","1","1","0","1","5","4","3","3","3","5","4","4","4","4","4","4","4","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","2","2","2","1","2","0","0","0","0","0","0","0","1","3","4","4","5","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0",NA,"0","0","0","0","3","4","5","5","4","4","4","0","0","1","0","0","0","0","0","0","1","3","5","5","0","0","0","0","0","1","5","0","0","0","1","1","0","0","3","1","0","5","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","-1","1","1","1","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","100","0","0","0","0","0","0","0","0",222.103,4,1.16666666666667,4.83333333333333,1,2184,0,2,0,0,1,0,1,47.7707006369427,0.629151729935787,0,17,0,1,21390.3743315508,21390.3743315508,3,5,0,2,2,59,0,0,0.2,1,0.6,2,0,2,5,0,0,2,6,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,100,1,0,0,4,0,0,200,1,0,300,1,0,0,0,20,"0","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1"
"20231101_PeR","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","5","4","3","4","4","5","5","5","5","5","4","4","4","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","2","0","0","0","0","0","0","0","1","1","5","4","3","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0",NA,"0","0","0","0","4","4","5","4","4","4","4","0","0","1","0","0","0","0","0","0","1","4","5","3","0","0","0","0","0","1","5","0","0","0","1","1","1","0","3","1","0","4","1","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","-1","1","1","0","1","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","100","0","0","0","0","0","0","0","0",220.369,4,2.16666666666667,5.1,3,828.8,0,15,0,0,2,0,1,83.047385620915,1.15919765405113,0,6,0,1,22727.2727272727,22727.2727272727,0,2,0,2,2,68,0,0,0.133333333333333,0.333333333333333,0,15,0,15,15,0,0,15,8,1,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,0,100,1,0,4,6,0,0,150,150,0,300,1,0,0,1,23,"0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1"
"20231101_RoS","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","5","4","4","4","4","4","4","5","5","5","4","2","5","2","0","1","1","0","0","0","0","0","0","0","0","0","1","0","2","2","3","3","2","4","0","0","0","0","0","0","0","1","5","5","3","4","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0",NA,"1","1","0","0","2","4","5","4","5","4","3","1","0","1","0","0","0","0","0","0","3","2","4","2","0","0","0","1","0","1","5","0","0","0","1","1","1","0","2","1","0","2","1","0","1","1","0","1","4","0","1","0","0","1","0","0","0","1","-1","0","0","0","0","1","1","0","0","0","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","2","0","0","1","1","0","0","1","0","1","0","0","0","0","1","1","0","100","0","0","0","0","0","0","0","0",243.449,3,5.03333333333333,5.3,1,2520,0,2.5,0,0,2,0,1,0,0.931967834090093,0,6,802.139037433155,2,8422.45989304813,9224.59893048128,1,3,0,2,2,32,0,0,0.25,1,0.25,2.5,0,2.5,4,0,0,2.5,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1.5,0,2.5,37.5,0,62.5,1,0,0,0,0,0,400,5,2,400,200,0,0,1,16,"1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1"
